#,,"generated_by='OpenQuake engine 3.16.1', start_date='2023-05-23T00:22:57', checksum=843156240"
event_id,gmv_PGA,custom_site_id
15,5.01305E-02,qd4qb2es
15,3.35947E-02,qd6k025e
15,5.24035E-02,qd6k03gt
15,2.84394E-02,qd6k0med
15,9.74503E-03,qd4q8wfc
15,3.06908E-02,qd4qb8du
15,1.07368E-02,qd4qbd6y
15,2.03035E-02,qd620w4u
15,2.66088E-02,qd622t6v
15,5.13128E-02,qd67bddu
15,5.76867E-02,qd6k084g
15,2.78505E-02,qd6k09fv
15,5.63907E-02,qd6k0efb
15,7.37244E-02,qd6k0tdf
15,7.15812E-02,qd6k0x6u
15,3.48344E-02,qd4qbbdh
15,1.17723E-02,qd4qbf6n
15,4.57205E-02,qd4qbzfj
15,7.27628E-02,qd620zfn
15,6.66728E-02,qd622v6j
15,1.34200E-01,qd678z40
15,8.02738E-02,qd67bbf4
15,4.60334E-02,qd67bfdh
15,7.15893E-02,qd67by61
15,6.60146E-02,qd6k0b45
15,4.53721E-02,qd6k0cfj
15,7.77669E-02,qd6k0gf0
15,7.97362E-02,qd6k0z6h
15,7.25140E-02,qd6k2c4n
15,2.58340E-02,qd4qc09k
15,1.44920E-02,qd4qc43q
15,2.96541E-02,qd4qch32
15,1.82116E-02,qd4qcn17
15,2.04620E-02,qd4qcpcm
15,3.49173E-02,qd621pcq
15,1.01840E-01,qd623597
15,1.25345E-01,qd679j1q
15,9.83588E-02,qd679p12
15,5.63818E-02,qd67c0c6
15,9.47621E-02,qd67c49k
15,4.07926E-02,qd67ch3r
15,6.87191E-02,qd67cn33
15,8.26318E-02,qd6k1017
15,1.30210E-01,qd6k11cm
15,1.42973E-01,qd6k15c2
15,9.54184E-02,qd6k1j96
15,2.16337E-02,qd4qc62w
15,3.12935E-02,qd4qck28
15,3.29197E-02,qd4qcq0e
15,2.08579E-02,qd4qcrbt
15,5.66250E-02,qd6233b9
15,6.28479E-02,qd62378e
15,5.31839E-02,qd673mbt
15,1.19979E-01,qd673r8x
15,1.02582E-01,qd679389
15,6.69853E-02,qd67972e
15,7.28637E-02,qd679m0w
15,7.25332E-02,qd679r08
15,1.57254E-01,qd67c2bd
15,5.76522E-02,qd67c68s
15,9.55136E-02,qd67ck2x
15,4.77083E-02,qd6k120e
15,1.29086E-02,qd4qcd2n
15,1.50518E-02,qd4qcs20
15,4.20878E-02,qd4qcw05
15,1.88531E-02,qd4qcxbj
15,4.17349E-02,qd4rce0p
15,1.04397E-01,qd621xbn
15,9.34977E-02,qd6239b1
15,4.94856E-02,qd623e85
15,3.32359E-02,qd623t2j
15,8.72808E-02,qd639e8h
15,1.27514E-01,qd639t2p
15,1.81375E-01,qd639x21
15,2.23258E-01,qd67190j
15,1.31374E-01,qd671dbp
15,1.12411E-01,qd671sb1
15,1.64356E-01,qd67382n
15,1.74161E-01,qd673d20
15,6.07503E-02,qd673s04
15,1.25944E-01,qd673x8p
15,1.05886E-01,qd679981
15,7.52440E-02,qd679e25
15,4.81129E-02,qd679x00
15,1.41217E-01,qd67c8b4
15,5.62803E-02,qd67cd8h
15,2.04472E-02,qd4qc8xk
15,3.38514E-02,qd4qcsr2
15,5.58649E-02,qd4qcwp7
15,5.47094E-02,qd4r19xr
15,3.18562E-02,qd4rcepr
15,4.34386E-02,qd621dx2
15,5.58575E-02,qd621sr6
15,3.26681E-02,qd621xzq
15,1.01257E-01,qd6239z3
15,7.38203E-02,qd623ex7
15,6.35097E-02,qd623trm
15,1.23990E-01,qd639exk
15,1.24822E-01,qd639trr
15,1.78597E-01,qd639xr3
15,1.66447E-01,qd66ctx2
15,5.62454E-02,qd66cxr7
15,1.20012E-01,qd6719pm
15,5.98278E-02,qd671dzr
15,1.27948E-01,qd671sz3
15,6.01458E-02,qd671wxk
15,9.79115E-02,qd6738rq
15,1.70814E-01,qd673dr2
15,8.69678E-02,qd673sp6
15,8.78595E-02,qd673tzm
15,1.26411E-01,qd673xxr
15,8.90962E-02,qd6799x3
15,9.87047E-02,qd679er7
15,4.27113E-02,qd67cdxk
15,3.04276E-02,qd4qcbws
15,1.66242E-02,qd4qcfqw
15,1.44735E-02,qd4qcuq8
15,2.81126E-02,qd4qcyne
15,2.27982E-02,qd4qczyt
15,2.43403E-02,qd4r1cwx
15,2.57067E-02,qd4r1gw9
15,2.20692E-02,qd4r1vqs
15,1.80485E-02,qd4r1znw
15,4.32504E-02,qd4r3cn8
15,1.72377E-02,qd4r3yqx
15,5.50245E-02,qd4r9bq9
15,2.55216E-02,qd4r9gyw
15,7.40287E-02,qd4r9vy8
15,4.14826E-02,qd4rcyye
15,3.78987E-02,qd621uqd
15,4.31320E-02,qd623cy9
15,9.57235E-02,qd623gwe
15,1.04415E-01,qd623vqt
15,1.03446E-01,qd623znx
15,1.58298E-01,qd631yyt
15,1.15889E-01,qd639bn8
15,1.71465E-01,qd639cyd
15,7.98569E-02,qd639gws
15,1.85265E-01,qd639vqx
15,1.29415E-01,qd639zq9
15,3.02592E-01,qd63ccne
15,1.97583E-01,qd63cfyt
15,2.79700E-01,qd63cuy8
15,6.80898E-02,qd63cywd
15,1.88316E-01,qd661bqs
15,1.55856E-01,qd661fnw
15,2.06637E-01,qd669uqt
15,1.29584E-01,qd669ynx
15,7.87958E-02,qd66ccys
15,9.68048E-02,qd66cgww
15,1.10940E-01,qd66cvw8
15,6.92952E-02,qd66czqe
15,5.73652E-02,qd671cnt
15,1.41015E-01,qd671fyx
15,1.81206E-01,qd671uy9
15,2.02824E-01,qd671yws
15,8.95475E-02,qd673bqw
15,6.41375E-02,qd673fq8
15,7.48024E-02,qd673und
15,2.10383E-01,qd673vyt
15,1.25908E-01,qd673zwx
15,4.74265E-02,qd679cw9
15,5.43683E-02,qd67cfws
15,3.63263E-02,qd67cuqx
15,4.33007E-02,qd4qdnvc
15,1.46948E-02,qd4qfhmb
15,1.52427E-02,qd4qfpvv
15,4.51360E-02,qd4r41tz
15,6.11307E-02,qd4r45tc
15,1.39293E-02,qd4r4pjy
15,2.04663E-02,qd4r61jb
15,2.44119E-02,qd4r64vf
15,3.65754E-02,qd4r6htv
15,2.69595E-02,qd4r6nmz
15,3.30712E-02,qd4rd4jg
15,3.17639E-02,qd4rd5vy
15,2.98410E-02,qd4rdjvb
15,3.41141E-02,qd4rdptf
15,2.71816E-02,qd4rf5jz
15,2.00798E-02,qd4rfnvg
15,2.66402E-02,qd6240tv
15,3.51329E-02,qd6244tb
15,2.47906E-02,qd624hmf
15,5.89483E-02,qd624pvy
15,9.02253E-02,qd6265tg
15,6.13857E-02,qd62d1jf
15,1.01177E-01,qd634jjf
15,1.80698E-01,qd634nvv
15,1.58927E-01,qd6360tz
15,2.40139E-01,qd6364tc
15,1.41615E-01,qd636hmg
15,7.69787E-02,qd636njy
15,5.75121E-02,qd63d0jb
15,1.05216E-01,qd63d1vf
15,2.54743E-01,qd63d5tu
15,1.29025E-01,qd63djmz
15,9.18883E-02,qd63dpmc
15,2.19348E-01,qd63f1jg
15,1.57827E-01,qd63f4vv
15,6.53079E-02,qd63fhvb
15,1.61488E-01,qd63fntf
15,1.27385E-01,qd6640mu
15,1.17649E-01,qd6644jy
15,1.32492E-01,qd664hjc
15,2.44005E-01,qd664ptv
15,2.51357E-01,qd6661tb
15,1.46166E-01,qd6665mf
15,2.41589E-01,qd666nvy
15,7.50781E-02,qd66d0vc
15,2.01633E-01,qd66d4tg
15,1.80393E-01,qd66dhmv
15,1.35413E-01,qd66dnjz
15,1.20035E-01,qd66f0jf
15,3.22757E-01,qd66f5ty
15,2.07147E-01,qd66fjtb
15,1.00887E-01,qd6741jv
15,1.08796E-01,qd6744vz
15,7.27138E-02,qd674hvc
15,1.08297E-01,qd674ntu
15,1.06922E-01,qd6760my
15,1.12270E-01,qd6764mb
15,1.53169E-01,qd676hjf
15,1.21230E-01,qd676jvv
15,2.03517E-01,qd676ptz
15,8.92568E-02,qd67d1tc
15,3.39951E-02,qd4qdkvp
15,2.96209E-02,qd4qfqj5
15,1.29915E-02,qd4qfrvj
15,4.21483E-02,qd4r43tp
15,1.28582E-02,qd4r4rjn
15,2.47107E-02,qd4r63j0
15,2.04851E-02,qd4r6ktj
15,4.82879E-02,qd4r6qmp
15,1.47478E-02,qd4rd2m1
15,2.19006E-02,qd4rd7vn
15,4.09198E-02,qd4rdmv0
15,5.53339E-02,qd4rf3mh
15,5.36275E-02,qd4rfqv5
15,3.60312E-02,qd6242tj
15,4.22032E-02,qd6246t0
15,6.22827E-02,qd624km4
15,2.63988E-02,qd6263v1
15,5.35151E-02,qd6267t5
15,9.56098E-02,qd62dktn
15,1.50048E-01,qd62dqt0
15,1.41406E-01,qd62frth
15,8.61959E-02,qd6343mn
15,6.89341E-02,qd6347m0
15,1.63203E-01,qd634mj4
15,1.04908E-01,qd634qvj
15,6.14882E-02,qd6362tp
15,1.07070E-01,qd6366t1
15,1.47580E-01,qd636km5
15,1.20643E-01,qd636qjn
15,1.73629E-01,qd63d2j0
15,7.16383E-02,qd63d3v4
15,6.13721E-02,qd63d7th
15,1.77084E-01,qd63dmmp
15,1.27638E-01,qd63drm1
15,1.52994E-01,qd63f3j5
15,1.09784E-01,qd63f6vj
15,8.43742E-02,qd63fkv0
15,7.21616E-02,qd63fqt4
15,1.40221E-01,qd6642mh
15,3.10426E-01,qd6646jn
15,2.75232E-01,qd664kj1
15,1.32203E-01,qd664mv5
15,3.01130E-01,qd666qvn
15,2.12532E-01,qd66d2v1
15,3.46675E-01,qd66d6t5
15,2.75198E-01,qd66dkmj
15,2.02601E-01,qd66f2j4
15,2.15195E-01,qd66f3vh
15,1.41881E-01,qd66f7tn
15,9.07340E-02,qd66fmt0
15,1.23558E-01,qd66frm5
15,2.26343E-01,qd6743jj
15,1.85869E-01,qd6746vp
15,2.13893E-01,qd674kv1
15,2.71606E-01,qd674qth
15,2.79137E-01,qd6762mn
15,7.23633E-02,qd6766m0
15,8.74605E-02,qd676kj4
15,1.41038E-01,qd676mvj
15,8.67279E-02,qd676rtp
15,1.12583E-01,qd67d3t1
15,4.54319E-02,qd4qdsur
15,4.37485E-02,qd4qfsk2
15,3.27573E-02,qd4r69h2
15,4.89425E-02,qd4rdxs6
15,3.20405E-02,qd4rf9kk
15,1.04411E-01,qd626xhr
15,1.44272E-01,qd62dduk
15,5.46185E-02,qd62dws2
15,4.10155E-02,qd62feur
15,1.33010E-01,qd62ftu3
15,7.98306E-02,qd62fxsk
15,1.02168E-01,qd6349kq
15,1.03360E-01,qd634ek2
15,1.61151E-01,qd634th6
15,1.32766E-01,qd634wum
15,6.02156E-02,qd6368sr
15,1.10156E-01,qd636ds3
15,1.12873E-01,qd636sk7
15,6.35717E-02,qd636whq
15,9.50244E-02,qd63d8h2
15,1.33587E-01,qd63d9u6
15,1.17800E-01,qd63desk
15,1.37109E-01,qd63dtkr
15,2.75533E-01,qd63dxk3
15,2.04512E-01,qd63f9h7
15,1.53159E-01,qd63fdum
15,2.91655E-01,qd63fsu2
15,1.92576E-01,qd6648kk
15,1.95246E-01,qd664dhq
15,8.87828E-02,qd664sh3
15,1.24927E-01,qd664tu7
15,1.06523E-01,qd664xsm
15,1.07557E-01,qd6669s2
15,2.14592E-01,qd666ek6
15,9.99914E-02,qd66d8u3
15,2.36149E-01,qd66dds7
15,3.37425E-01,qd66dskm
15,1.41882E-01,qd66dwhr
15,2.84275E-01,qd66f8h6
15,2.78337E-01,qd66f9uk
15,1.02726E-01,qd66fesq
15,3.02295E-01,qd66fts2
15,8.44086E-02,qd66fxk7
15,2.32443E-01,qd674dur
15,1.80446E-01,qd674su3
15,2.39558E-01,qd674wsk
15,2.05837E-01,qd6768kq
15,7.55781E-02,qd676dk2
15,1.81158E-01,qd676sh6
15,7.14512E-02,qd67d9s3
15,1.02991E-01,qd67dthq
15,1.06523E-01,qd67dxh2
15,4.11954E-02,qd67f8u6
15,3.89972E-02,qd4qdg5t
15,1.93051E-02,qd4qdugx
15,1.90981E-02,qd4qfu78
15,1.31360E-02,qd4qfy5e
15,7.62883E-02,qd4rfyge
15,4.66793E-02,qd624bet
15,6.47800E-02,qd62dye8
15,1.76189E-01,qd62fb7e
15,1.65070E-01,qd62ff5t
15,1.10885E-01,qd62fggx
15,6.33279E-02,qd62fzes
15,8.93975E-02,qd634g78
15,2.24326E-01,qd634v5d
15,2.29909E-01,qd634ygt
15,7.47426E-02,qd636fe9
15,1.14761E-01,qd636y5w
15,1.01113E-01,qd63db58
15,1.13653E-01,qd63dcgd
15,1.50848E-01,qd63dges
15,8.86850E-02,qd63dv7x
15,3.33913E-01,qd63dz79
15,2.57913E-01,qd63fc5e
15,8.70830E-02,qd63ffgt
15,8.28754E-02,qd63fug8
15,3.33758E-01,qd63fyed
15,1.41797E-01,qd664b7s
15,1.04265E-01,qd664f5w
15,1.30367E-01,qd664u59
15,3.03267E-01,qd664vge
15,1.19371E-01,qd664zet
15,1.19245E-01,qd666ce8
15,9.49927E-02,qd666v5s
15,2.75853E-01,qd666ygw
15,2.51299E-01,qd66dbg9
15,1.27365E-01,qd66dfee
15,2.57019E-01,qd66du7t
15,3.05281E-01,qd66fb5d
15,2.53631E-01,qd66fcgs
15,2.85016E-01,qd66fgew
15,3.04592E-01,qd674c5t
15,2.90995E-01,qd674fgx
15,3.00941E-01,qd674ug9
15,7.67471E-02,qd674yes
15,9.03427E-02,qd676b7w
15,1.14284E-01,qd676u5d
15,6.93024E-02,qd67dce9
15,9.92583E-02,qd67dg7e
15,8.81460E-02,qd67dv5w
15,1.20440E-01,qd67dz58
15,1.55995E-01,qd67fbgd
15,1.87613E-02,qd4qe54v
15,2.97193E-02,qd4rgj4c
15,2.61641E-02,qd6250dv
15,3.82368E-02,qd627j6v
15,5.73678E-02,qd627p4z
15,6.05579E-02,qd62ehdy
15,5.16145E-02,qd62gjfc
15,7.59805E-02,qd63516y
15,9.99965E-02,qd635nfv
15,7.37781E-02,qd6374dc
15,8.36214E-02,qd637h6g
15,1.59521E-01,qd637n4y
15,8.97076E-02,qd63e04b
15,1.87172E-01,qd63e1ff
15,1.59823E-01,qd63e5du
15,3.13442E-01,qd63ej6z
15,3.79542E-01,qd63ep6c
15,2.06679E-01,qd63g14g
15,1.73609E-01,qd63g4fv
15,1.78536E-01,qd63gndf
15,1.72128E-01,qd66544y
15,1.05976E-01,qd665h4c
15,1.56147E-01,qd665jfg
15,1.79855E-01,qd665pdv
15,2.90409E-01,qd6671db
15,1.32682E-01,qd66756f
15,3.97488E-01,qd667j4u
15,1.28766E-01,qd667nfy
15,2.33456E-01,qd66e0fc
15,1.43995E-01,qd66e4dg
15,3.64309E-01,qd66en4z
15,1.19930E-01,qd66g5dy
15,2.11135E-01,qd66gp6g
15,1.58702E-01,qd67514v
15,2.20562E-01,qd6754fz
15,2.53071E-01,qd675hfc
15,3.57062E-01,qd675ndu
15,7.96691E-02,qd67746b
15,8.32262E-02,qd677h4f
15,1.35580E-01,qd677jfv
15,1.25049E-01,qd67e1dc
15,6.79846E-02,qd67e56g
15,1.57127E-01,qd67ej4y
15,1.09533E-01,qd67ep4b
15,6.73194E-02,qd67gh6z
15,3.33710E-02,qd4qe367
15,3.03881E-02,qd4qe74m
15,4.68402E-02,qd4qekfr
15,2.02421E-02,qd4rgqf7
15,6.27405E-02,qd6252dm
15,3.94289E-02,qd6256d2
15,3.27265E-02,qd625k66
15,3.61895E-02,qd625q4k
15,3.45920E-02,qd625rfq
15,6.34084E-02,qd627m6m
15,8.66204E-02,qd627r4r
15,4.91764E-02,qd62e346
15,4.69211E-02,qd62e6fk
15,6.57678E-02,qd62eqd2
15,1.12132E-01,qd635762
15,2.21661E-01,qd635m46
15,5.55149E-02,qd635qfm
15,5.94972E-02,qd6372dr
15,1.50543E-01,qd6376d3
15,2.23101E-01,qd637k67
15,1.31163E-01,qd637q4q
15,1.31588E-01,qd63e242
15,1.33169E-01,qd63e3f6
15,1.90452E-01,qd63e7dk
15,1.94453E-01,qd63em6r
15,3.43620E-01,qd63er63
15,2.60181E-01,qd63g347
15,1.92819E-01,qd63g6fm
15,1.77072E-01,qd63gqd6
15,2.38600E-01,qd66526k
15,1.28031E-01,qd66564q
15,2.03835E-01,qd665k43
15,9.92318E-02,qd665mf7
15,4.06008E-01,qd665rdm
15,1.79427E-01,qd6673d2
15,2.34047E-01,qd667766
15,1.92711E-01,qd667m4k
15,2.86913E-01,qd667qfq
15,1.52939E-01,qd66e2f3
15,1.66188E-01,qd66e6d7
15,9.32486E-02,qd66ek6m
15,3.21061E-01,qd66eq4r
15,3.30539E-01,qd66g246
15,2.30871E-01,qd66g3fk
15,1.28541E-01,qd66g7dq
15,1.44645E-01,qd675kf3
15,2.92779E-01,qd675qdk
15,7.11102E-02,qd67726q
15,6.43929E-02,qd677k46
15,5.98762E-02,qd677mfm
15,5.75306E-02,qd67em4q
15,6.51633E-02,qd67er42
15,1.03246E-01,qd67g2f6
15,1.80986E-01,qd67g6dk
15,3.71474E-02,qd625d98
15,4.70979E-02,qd625w1s
15,7.65912E-02,qd627e9e
15,5.33085E-02,qd627t3t
15,5.14107E-02,qd627x1x
15,5.71047E-02,qd62e91d
15,1.41460E-01,qd62edcs
15,6.72192E-02,qd62es9w
15,6.09857E-02,qd62gecx
15,7.22989E-02,qd62gtc9
15,1.48199E-01,qd63593w
15,2.15369E-01,qd635e38
15,1.07503E-01,qd635wct
15,2.26663E-01,qd637s3e
15,8.18564E-02,qd637w1w
15,1.19834E-01,qd63e818
15,9.27940E-02,qd63e9cd
15,1.25692E-01,qd63ee9s
15,1.86593E-01,qd63et3x
15,3.64710E-01,qd63ex39
15,2.39711E-01,qd63g91e
15,2.67034E-01,qd66583s
15,2.39531E-01,qd665d1w
15,4.59664E-01,qd665s19
15,1.24464E-01,qd665tce
15,2.91882E-01,qd665x9t
15,3.92211E-01,qd667998
15,1.31980E-01,qd667e3d
15,1.13540E-01,qd667t1s
15,4.20215E-01,qd667wcw
15,2.62361E-01,qd66e8c9
15,2.14561E-01,qd66ed9e
15,1.28372E-01,qd66ew1x
15,1.49331E-01,qd66g81d
15,2.86693E-01,qd66ge9w
15,1.86360E-01,qd66gx3e
15,2.25661E-01,qd67591t
15,9.48891E-02,qd675dcx
15,2.33205E-01,qd675sc9
15,3.16652E-01,qd675w9s
15,1.19961E-01,qd67783w
15,1.87398E-01,qd677d38
15,1.99383E-02,qd4qeg0v
15,4.00755E-02,qd625b8v
15,1.11307E-01,qd625f8b
15,7.10455E-02,qd625y0u
15,6.82029E-02,qd627v2v
15,6.99379E-02,qd627z0z
15,1.25230E-01,qd62ec0f
15,1.55798E-01,qd62efbu
15,6.34251E-02,qd62gvbc
15,9.31721E-02,qd62gz8u
15,2.14780E-01,qd637f8c
15,1.57898E-01,qd637y0y
15,3.55645E-01,qd63eb0b
15,2.81139E-01,qd63ecbf
15,9.94181E-02,qd63eg8u
15,1.18776E-01,qd63ev2z
15,3.65949E-01,qd63ez2c
15,1.32138E-01,qd63gc0g
15,1.37632E-01,qd63gfbv
15,2.81350E-01,qd63gubb
15,2.64837E-01,qd665b2u
15,2.27723E-01,qd665u0c
15,3.39817E-01,qd665vbg
15,1.75976E-01,qd665z8v
15,2.59051E-01,qd667c8b
15,1.68623E-01,qd667g2f
15,3.60390E-01,qd667yby
15,5.09608E-01,qd66ebbc
15,1.24763E-01,qd66ef8g
15,2.13471E-01,qd66eu2v
15,3.21033E-01,qd66ey0z
15,1.34527E-01,qd66gb0f
15,1.87606E-01,qd66gcbu
15,3.02674E-01,qd66gg8y
15,1.72040E-01,qd66gv8b
15,2.44565E-01,qd66gz2g
15,2.40024E-01,qd675c0v
15,3.48545E-01,qd675ubc
15,1.86959E-01,qd675y8u
15,1.85239E-01,qd677b2y
15,3.04406E-02,qd4qshbp
15,6.06336E-02,qd62kj2j
15,4.83524E-02,qd62s104
15,9.92183E-02,qd62s4bh
15,1.69487E-01,qd63hnbj
15,6.43231E-02,qd63k08p
15,1.40039E-01,qd63k481
15,2.90064E-01,qd63kh25
15,1.03412E-01,qd63kn0n
15,1.72369E-01,qd63s000
15,1.05052E-01,qd63s1b4
15,1.87864E-01,qd63s58h
15,2.08997E-01,qd63sj2p
15,1.43354E-01,qd63sp21
15,2.28000E-01,qd63u105
15,2.95387E-01,qd63u4bj
15,5.05339E-01,qd63uhb0
15,1.17397E-01,qd63un84
15,1.40614E-01,qd66hh01
15,2.46433E-01,qd66hjb5
15,3.02755E-01,qd66hp8j
15,1.54480E-01,qd66k180
15,1.55250E-01,qd66k524
15,1.59273E-01,qd66kj0h
15,4.95107E-01,qd66knbn
15,1.27094E-01,qd66s0b1
15,2.22887E-01,qd66s485
15,2.66987E-01,qd66sh2j
15,1.44059E-01,qd66u004
15,2.56667E-01,qd66u58n
15,2.11697E-01,qd66uj80
15,3.19958E-01,qd66up25
15,2.24164E-01,qd67h10j
15,1.13889E-01,qd67h4bp
15,1.18205E-01,qd67hhb1
15,6.59433E-02,qd62kjrm
15,4.66515E-02,qd62s1p6
15,6.87323E-02,qd62s4zk
15,1.07591E-01,qd62shxq
15,8.51211E-02,qd62u0r7
15,5.62126E-02,qd62ujz3
15,9.08593E-02,qd62upxk
15,2.34735E-01,qd63h1rq
15,5.63572E-02,qd63h5r2
15,1.01636E-01,qd63hjp6
15,2.72065E-01,qd63hnzm
15,1.82487E-01,qd63k0xr
15,7.46886E-02,qd63k4x3
15,1.59923E-01,qd63khr7
15,9.02381E-02,qd63s0p2
15,1.86819E-01,qd63s1z6
15,3.24217E-01,qd63s5xk
15,3.71675E-01,qd63sjrr
15,5.12598E-01,qd63spr3
15,2.60286E-01,qd63u1p7
15,3.07612E-01,qd63u4zm
15,3.93127E-01,qd63uhz2
15,5.11980E-01,qd63unx6
15,1.52377E-01,qd66h0rk
15,5.00331E-01,qd66h4pq
15,1.30184E-01,qd66hhp3
15,1.97299E-01,qd66hjz7
15,2.30273E-01,qd66hpxm
15,2.08191E-01,qd66k1x2
15,2.26677E-01,qd66k5r6
15,2.84076E-01,qd66kjpk
15,1.85551E-01,qd66knzq
15,2.14510E-01,qd66s0z3
15,3.68394E-01,qd66s4x7
15,2.46593E-01,qd66shrm
15,3.15702E-01,qd66snpr
15,4.49483E-01,qd66u0p6
15,3.25370E-01,qd66u1zk
15,4.26797E-01,qd66ujx2
15,1.15226E-01,qd66upr7
15,3.86533E-01,qd67h1pm
15,3.57346E-01,qd67h4zr
15,4.00149E-01,qd67hhz3
15,2.26884E-01,qd67hnxk
15,4.18654E-02,qd62u6nt
15,9.53775E-02,qd62umy9
15,2.12299E-01,qd62urws
15,9.58327E-02,qd63h3qw
15,1.18412E-01,qd63h7q8
15,6.68326E-02,qd63hmnd
15,1.14370E-01,qd63hqyt
15,9.29071E-02,qd63k2wx
15,2.39602E-01,qd63k6w9
15,2.09563E-01,qd63kkqe
15,3.89612E-01,qd63kqnw
15,1.04073E-01,qd63s2n8
15,1.16711E-01,qd63s3yd
15,3.60585E-01,qd63s7ws
15,5.20749E-01,qd63smqx
15,5.65515E-01,qd63srq9
15,2.82249E-01,qd63u3ne
15,5.05803E-01,qd63u6yt
15,2.16722E-01,qd63uky8
15,5.08099E-01,qd63uqwd
15,2.51019E-01,qd66h2qs
15,1.45251E-01,qd66h6nw
15,6.28268E-01,qd66hkn9
15,1.98582E-01,qd66hmye
15,1.95308E-01,qd66hrwt
15,1.35137E-01,qd66k3w8
15,3.30076E-01,qd66k7qd
15,1.65031E-01,qd66kmns
15,2.46327E-01,qd66kqyw
15,4.89855E-01,qd66s2y9
15,2.76103E-01,qd66s6we
15,3.36361E-01,qd66skqt
15,2.60486E-01,qd66sqnx
15,5.13080E-01,qd66urqe
15,1.44713E-01,qd67h3nt
15,4.84845E-01,qd67h6yx
15,2.26234E-01,qd67hky9
15,1.88178E-01,qd67hqws
15,2.91341E-01,qd67k2qw
15,3.87051E-02,qd62ssty
15,9.42377E-02,qd63h9my
15,1.42282E-01,qd63hemb
15,1.31942E-01,qd63htjf
15,1.56005E-01,qd63hwvv
15,7.70849E-02,qd63k8tz
15,8.37938E-02,qd63ksmg
15,2.18985E-01,qd63kwjy
15,2.78523E-01,qd63s8jb
15,2.59869E-01,qd63s9vf
15,3.63599E-01,qd63setu
15,3.18187E-01,qd63stmz
15,1.51609E-01,qd63sxmc
15,3.07963E-01,qd63u9jg
15,1.74046E-01,qd63udvv
15,4.91935E-01,qd63usvb
15,4.22598E-01,qd63uwtf
15,1.56358E-01,qd66h8mu
15,3.35685E-01,qd66hdjy
15,5.86138E-01,qd66hsjc
15,3.28639E-01,qd66htvg
15,3.26782E-01,qd66hxtv
15,3.11008E-01,qd66k9tb
15,2.36758E-01,qd66kemf
15,3.58645E-01,qd66ktju
15,1.69722E-01,qd66kwvy
15,1.99290E-01,qd66s8vc
15,1.32235E-01,qd66sdtg
15,1.24733E-01,qd66u8jf
15,1.70929E-01,qd66uxmg
15,1.68065E-01,qd67h9jv
15,1.11754E-01,qd67hdvz
15,1.06093E-01,qd67k8my
15,8.68232E-02,qd62sfvh
15,1.30783E-01,qd63kbtp
15,1.13753E-01,qd63kum5
15,1.34299E-01,qd63kyjn
15,2.91436E-01,qd63sbj0
15,1.46198E-01,qd63scv4
15,2.22085E-01,qd63sgth
15,1.26439E-01,qd63svmp
15,2.25367E-01,qd63szm1
15,1.72087E-01,qd63ucj5
15,3.60753E-01,qd63ufvj
15,4.52053E-01,qd63uuv0
15,4.03403E-01,qd63uyt4
15,6.32957E-01,qd66hbmh
15,3.98846E-01,qd66hfjn
15,4.06534E-01,qd66huj1
15,4.48811E-01,qd66hvv5
15,3.76952E-01,qd66hztj
15,3.09310E-01,qd66kct0
15,1.39037E-01,qd66kgm4
15,4.74060E-01,qd66kvjh
15,1.84372E-01,qd66kyvn
15,2.63279E-01,qd66sbv1
15,3.63929E-01,qd66sft5
15,1.61946E-01,qd66sumj
15,1.77897E-01,qd66ubj4
15,2.36121E-01,qd66ucvh
15,1.83084E-01,qd66uzm5
15,2.08280E-01,qd67hcjj
15,1.54902E-01,qd67hfvp
15,3.71399E-01,qd63mnhw
15,1.08276E-01,qd63t0h8
15,3.07265E-01,qd63t1ud
15,3.83465E-01,qd63t5ss
15,2.02028E-01,qd63tjkx
15,5.35759E-01,qd63tpk9
15,2.01793E-01,qd63v1he
15,1.63286E-01,qd63v4ut
15,3.52037E-01,qd63vhu8
15,7.67261E-01,qd63vnsd
15,2.48310E-01,qd66j0ks
15,3.70762E-01,qd66j4hw
15,3.90968E-01,qd66jhh9
15,2.52656E-01,qd66jjue
15,2.42252E-01,qd66jpst
15,2.42550E-01,qd66m1s8
15,1.52479E-01,qd66m5kd
15,4.51191E-01,qd66mjhs
15,6.17508E-01,qd66mnuw
15,1.70665E-01,qd66t0u9
15,2.74737E-01,qd66t4se
15,3.92746E-01,qd66thkt
15,3.83500E-01,qd66v0hd
15,2.88145E-01,qd66v1us
15,4.21108E-01,qd66v5sw
15,4.29473E-01,qd66vjs8
15,1.61114E-01,qd63jm5f
15,2.31071E-01,qd63mq5y
15,4.56306E-01,qd63t25b
15,1.84718E-01,qd63t3gf
15,2.59708E-01,qd63t7eu
15,1.51608E-01,qd63tm7z
15,4.17834E-01,qd63tr7c
15,2.61079E-01,qd63v35g
15,6.99812E-01,qd63v6gv
15,3.72615E-01,qd63vkgb
15,2.77771E-01,qd63vqef
15,3.16815E-01,qd66j27u
15,5.21301E-01,qd66j65y
15,2.95636E-01,qd66jk5c
15,2.84769E-01,qd66jmgg
15,3.74591E-01,qd66jrev
15,1.93982E-01,qd66m3eb
15,3.00049E-01,qd66m77f
15,7.58422E-01,qd66mm5u
15,5.66712E-01,qd66mqgy
15,6.07526E-01,qd66t2gc
15,7.43189E-01,qd66t6eg
